,date,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms,bio_baseline_completeness,bio_baseline_composite,emboss_baseline_score,msk_joint_range_baseline_completeness,msk_joint_range_baseline_composite,msk_load_tolerance_baseline_completeness,msk_load_tolerance_baseline_composite,sleep_baseline_completeness,sleep_baseline_composite,soreness_baseline_completeness,soreness_baseline_composite,subjective_baseline_completeness,subjective_baseline_composite,dynamic__agility__acceleration,dynamic__agility__deceleration,dynamic__jump__land,dynamic__jump__pre-load,dynamic__jump__take off,dynamic__sprint__acceleration,dynamic__sprint__max velocity,dynamic__upper body__pull,dynamic__upper body__push,isometric__agility__acceleration,isometric__agility__deceleration,isometric__agility__rotate,isometric__jump__land,isometric__jump__pre-load,isometric__jump__take off,isometric__sprint__acceleration,isometric__sprint__max velocity,isometric__upper body__grapple,isometric__upper body__pull,isometric__upper body__push
461,2025-01-04,0.0,0.0,2024/2025,5794.546512,368.8734089,150.6109772,41.3954412,176.5571838,70.28261944,28.26430942,00:41:02,30.08656,0 days 00:01:11,0 days 00:01:11,0 days 00:12:42,0 days 00:17:40,0 days 00:00:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.856,0.73,0.497,0.681,0.498,0.663,0.856,0.498,0.79,0.92,0.6705,0.42,0.79,0.42,0.79,0.67,0.6705,0.46,0.876
462,2025-01-05,1.0,-6.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.856,0.73,0.497,0.681,0.498,0.663,0.856,0.498,0.79,0.92,0.6705,0.42,0.79,0.42,0.79,0.67,0.6705,0.46,0.876
463,2025-01-06,2.0,-5.0,2024/2025,3483.833771,244.4664807,171.2005044,22.94177592,55.75606089,19.09057897,6.874484684,01:17:30,28.247985,0 days 00:10:47,0 days 00:18:27,0 days 00:17:48,0 days 00:05:33,0 days 00:00:06,0.0,0.0,-0.110184211,0.34375,0.005454545,0.34375,0.1131818181818181,0.53125,-0.314705882,0.0625,0.0,0.53125,-0.288627451,0.4965,0.853,0.73,0.494,0.675,0.4965,0.67,0.853,0.4965,0.79,0.92,0.6705,0.42,0.79,0.42,0.79,0.664,0.6705,0.46,0.876
464,2025-01-07,3.0,-4.0,2024/2025,2858.404149,12.01409322,59.10998624,0.0,55.22402467,25.58961486,10.25586216,01:47:25,26.52148,0 days 00:46:30,0 days 00:24:40,0 days 00:16:47,0 days 00:07:01,0 days 00:00:06,0.0,0.0,-0.032482639,0.0,0.0,0.064516129,-0.1725,0.5161290322580645,-0.115625,0.080645161,0.063333333,0.5161290322580645,-0.055,0.5,0.853,0.7365,0.474,0.675,0.5,0.67,0.853,0.5,0.79,0.92,0.66,0.42,0.79,0.42,0.79,0.664,0.66,0.46,0.876
465,2025-01-08,4.0,-3.0,2024/2025,6656.915887,567.2572946,146.7111821,31.84057985,145.9970861,40.73203413,9.527422646,01:42:56,28.9347,0 days 00:10:53,0 days 00:28:52,0 days 00:25:50,0 days 00:07:08,0 days 00:00:01,0.0,0.0,-0.130416667,0.0,0.0,0.0,0.0,0.064516129,-0.495,0.0,0.0,0.064516129,-0.013333333,0.5,0.853,0.7365,0.474,0.675,0.5,0.67,0.853,0.5,0.79,0.92,0.66,0.46,0.79,0.46,0.79,0.749,0.66,0.46,0.876
466,2025-01-09,5.0,-2.0,2024/2025,7717.601369,248.913696,113.1505303,30.39859641,117.9918968,24.90696929,3.057522403,01:52:35,29.6932,0 days 00:16:44,0 days 00:30:42,0 days 00:19:19,0 days 00:05:34,0 days 00:00:02,0.0,0.0,-0.036521739,0.0,0.0,0.064516129,0.32,0.7419354838709677,-0.117391304,0.0161290322580645,0.19,0.7419354838709677,-0.043623188,0.5,0.853,0.7365,0.474,0.675,0.5,0.67,0.853,0.5,0.79,0.92,0.6675,0.46,0.79,0.46,0.79,0.749,0.6675,0.46,0.918
467,2025-01-10,6.0,-1.0,2024/2025,6774.159423,449.6511753,176.3078175,73.11409903,120.8380134,34.82719835,9.620941148,01:36:20,31.5535,0 days 00:06:34,0 days 00:22:40,0 days 00:20:47,0 days 00:07:15,0 days 00:00:03,0.0,0.0,0.0457163742690058,0.0,0.0,0.0,0.0,0.6129032258064516,0.034210526,0.0161290322580645,0.19,0.6129032258064516,0.069649123,0.5,0.853,0.7365,0.474,0.675,0.5,0.67,0.853,0.5,0.79,0.92,0.6675,0.46,0.79,0.46,0.79,0.749,0.6675,0.46,0.918
468,2025-01-11,0.0,0.0,2024/2025,9222.131679,404.5122197,198.284786,62.21437322,180.5418482,76.10329397,30.26639443,01:50:35,30.30756,0 days 00:07:09,0 days 00:12:07,0 days 00:08:51,0 days 00:09:25,0 days 00:00:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.853,0.7365,0.474,0.675,0.5,0.67,0.853,0.5,0.79,0.92,0.6675,0.46,0.79,0.46,0.79,0.749,0.6675,0.46,0.918
469,2025-01-12,1.0,-2.0,2024/2025,5649.698118,129.0862656,82.83192007,46.42412039,145.2448565,51.51858763,12.21681011,01:16:00,30.6199,0 days 00:01:22,0 days 00:08:25,0 days 00:17:13,0 days 00:22:20,0 days 00:00:08,0.1290322580645161,-0.307083333,-4.31e-05,0.1935483870967742,0.0116666666666666,0.0161290322580645,0.09,0.6129032258064516,0.0610526315789473,0.048387097,0.19,0.6129032258064516,0.023508772,0.5,0.853,0.7365,0.474,0.675,0.5,0.67,0.853,0.5,0.79,0.92,0.6675,0.46,0.79,0.46,0.79,0.749,0.6675,0.46,0.918
470,2025-01-13,2.0,-1.0,2024/2025,3863.982185,76.69159306,52.71445226,8.095122773,90.88501151,34.69607175,10.42952589,01:12:21,27.5834,0 days 00:09:23,0 days 00:22:44,0 days 00:17:50,0 days 00:08:34,0 days 00:00:00,0.0,0.0,-0.006118056,0.032258065,0.0,0.096774194,0.0266666666666666,0.6451612903225806,-0.02,0.0161290322580645,0.19,0.6451612903225806,-0.023333333,0.5,0.853,0.7365,0.474,0.675,0.5,0.67,0.853,0.5,0.79,0.92,0.6675,0.46,0.79,0.46,0.79,0.749,0.6675,0.46,0.918
471,2025-01-14,0.0,0.0,2024/2025,9578.680355,540.2915946,251.6451841,97.43489459,171.7054817,72.45853782,26.02116987,01:56:45,30.81689333,0 days 00:08:53,0 days 00:16:07,0 days 00:09:39,0 days 00:09:59,0 days 00:00:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.853,0.7365,0.474,0.675,0.5,0.67,0.853,0.5,0.79,0.92,0.6675,0.46,0.79,0.46,0.79,0.749,0.6675,0.46,0.918
472,2025-01-15,1.0,-5.0,2024/2025,7730.363276,228.8878859,66.91566239,33.76924519,230.6697349,88.79946379,29.9804955,01:38:29,30.2727,0 days 00:04:04,0 days 00:22:44,0 days 00:22:59,0 days 00:24:59,0 days 00:00:08,0.0,0.0,-0.116799242,0.3225806451612903,0.0145454545454545,0.0,0.0,0.6451612903225806,-0.264,0.064516129,0.063333333,0.6451612903225806,-0.2795,0.5,0.853,0.7365,0.474,0.675,0.5,0.67,0.853,0.5,0.79,0.9275,0.6675,0.46,0.79,0.46,0.79,0.749,0.6675,0.46,0.918
473,2025-01-16,2.0,-4.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,-0.252291667,0.0,0.0,0.0,0.0,0.1290322580645161,-0.2625,0.0,0.0,0.1290322580645161,-0.373333333,0.5,0.853,0.7365,0.474,0.67,0.5,0.67,0.853,0.5,0.79,0.9275,0.6675,0.46,0.79,0.46,0.79,0.749,0.6675,0.46,0.918
474,2025-01-17,3.0,-3.0,2024/2025,5516.407877,259.331253,98.73662461,60.19438893,107.7391655,40.03670531,11.46043351,01:22:28,30.9508,0 days 00:05:32,0 days 00:19:18,0 days 00:21:34,0 days 00:09:36,0 days 00:00:03,0.5806451612903226,-0.048947368,-0.075505556,0.0,0.0,0.0,0.0,0.6451612903225806,-0.0515,0.064516129,-0.0975,0.6451612903225806,-0.0995,0.5,0.853,0.7365,0.474,0.67,0.5,0.67,0.853,0.5,0.7475,0.955,0.6675,0.46,0.7475,0.46,0.7475,0.749,0.6675,0.46,0.918
475,2025-01-18,4.0,-2.0,2024/2025,4069.877059,126.0259933,44.11813463,20.82446934,33.03006904,3.178387878,0.0,00:38:29,29.4275,0 days 00:09:13,0 days 00:06:49,0 days 00:08:44,0 days 00:01:54,0 days 00:00:01,0.0,0.0,-0.034703704,0.0,0.0,0.0,0.0,0.7894736842105263,-0.016,0.2631578947368421,-0.195,0.7894736842105263,-0.012111111,0.5,0.853,0.7365,0.474,0.67,0.5,0.667,0.853,0.5,0.7475,0.955,0.6675,0.46,0.7475,0.46,0.7475,0.749,0.6675,0.46,0.918
476,2025-01-19,5.0,-1.0,2024/2025,5492.41704,179.317962,90.97041042,22.1204777,72.82468553,20.52637003,4.662674198,01:34:56,28.97516667,0 days 00:17:24,0 days 00:33:50,0 days 00:13:56,0 days 00:02:43,0 days 00:00:01,0.0,0.0,-0.038085317,0.0,0.0,0.0,0.0,0.7368421052631579,-0.065714286,0.2631578947368421,-0.058,0.7368421052631579,-0.051309524,0.5,0.853,0.7365,0.474,0.67,0.5,0.667,0.853,0.5,0.7475,0.955,0.6675,0.46,0.7475,0.46,0.7475,0.749,0.6675,0.46,0.918
477,2025-01-20,0.0,0.0,2024/2025,3637.334122,45.05033502,50.88997572,57.9630167,112.0685676,47.43639334,18.48073281,00:55:08,31.7043619,0 days 00:04:50,0 days 00:13:52,0 days 00:17:52,0 days 00:07:33,0 days 00:00:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.853,0.7465,0.474,0.67,0.5,0.667,0.853,0.5,0.7475,0.955,0.6675,0.46,0.7475,0.46,0.7475,0.749,0.6675,0.46,0.918
478,2025-01-21,1.0,-4.0,2024/2025,5420.434623,287.142445,147.8566681,58.28715943,119.8607841,36.82902125,10.06882117,01:14:29,30.6203,0 days 00:01:45,0 days 00:13:03,0 days 00:22:35,0 days 00:16:03,0 days 00:00:01,0.0,0.0,-0.167880824,0.3076923076923077,-0.127916667,0.0,0.0,0.7692307692307693,-0.381,0.3974358974358974,-0.17,0.7692307692307693,-0.167777778,0.5,0.853,0.7465,0.474,0.67,0.5,0.667,0.853,0.5,0.7475,0.955,0.6675,0.46,0.7475,0.46,0.7475,0.749,0.6675,0.46,0.918
479,2025-01-22,2.0,-3.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.853,0.7465,0.474,0.67,0.5,0.667,0.853,0.5,0.7475,0.955,0.6675,0.46,0.7475,0.46,0.7475,0.749,0.6675,0.46,0.918
480,2025-01-23,3.0,-2.0,2024/2025,7006.912748,218.1754861,12.18260203,7.002075877,117.7037338,33.9504956,12.2820787,01:40:40,28.6993,0 days 00:12:03,0 days 00:31:46,0 days 00:20:00,0 days 00:11:45,0 days 00:00:01,0.1075268817204301,-0.099,-0.081997354,0.0,0.0,0.0,0.0,0.6774193548387096,-0.14952381,0.080645161,0.0,0.6774193548387096,-0.122380952,0.5,0.853,0.7465,0.53,0.69,0.5,0.667,0.853,0.5,0.7475,0.952,0.6675,0.4495,0.7475,0.4495,0.7475,0.749,0.6675,0.46,0.918
481,2025-01-24,4.0,-1.0,2024/2025,6015.446709,197.9579571,61.94522954,7.456455346,119.1500316,32.97255895,9.48223214,01:37:29,27.6657,0 days 00:08:19,0 days 00:29:58,0 days 00:23:26,0 days 00:11:12,0 days 00:00:00,0.0,0.0,0.055654762,0.0,0.0,0.0,0.0,0.4516129032258064,0.029285714,0.0,0.0,0.4516129032258064,0.096666667,0.5,0.853,0.7465,0.53,0.69,0.5,0.667,0.853,0.5,0.7475,0.952,0.6675,0.4495,0.7475,0.4495,0.7475,0.749,0.6675,0.46,0.93
482,2025-01-25,0.0,0.0,2024/2025,8792.5845,980.6660392,439.7257921,172.6519564,154.9980712,73.36450066,31.67082562,00:48:39,31.61391333,0 days 00:02:22,0 days 00:08:39,0 days 00:12:46,0 days 00:23:24,0 days 00:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.853,0.7465,0.53,0.69,0.5,0.667,0.853,0.5,0.7475,0.952,0.6675,0.4495,0.7475,0.4495,0.7475,0.749,0.6675,0.46,0.93
483,2025-01-26,1.0,-8.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.853,0.7465,0.53,0.69,0.5,0.667,0.853,0.5,0.7475,0.952,0.6675,0.4495,0.7475,0.4495,0.7475,0.749,0.6675,0.46,0.93
484,2025-01-27,2.0,-7.0,2024/2025,5473.430629,191.3178857,29.25920696,16.22243584,131.1020269,31.66195723,10.18308333,01:29:07,29.7239,0 days 00:07:55,0 days 00:26:11,0 days 00:22:42,0 days 00:19:35,0 days 00:00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.853,0.7465,0.53,0.69,0.5,0.657,0.853,0.5,0.7475,0.961,0.6675,0.4495,0.7475,0.4495,0.7475,0.749,0.6675,0.46,0.93
485,2025-01-28,3.0,-6.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.853,0.7465,0.53,0.69,0.5,0.657,0.853,0.5,0.79,0.961,0.6675,0.4495,0.79,0.4495,0.79,0.749,0.6675,0.4525,0.93
486,2025-01-29,4.0,-5.0,2024/2025,6619.133235,608.5882476,143.1412973,1.283505028,147.2502903,55.91885782,18.7540242,01:31:01,27.0108,0 days 00:05:10,0 days 00:16:21,0 days 00:28:13,0 days 00:20:53,0 days 00:00:06,0.0,0.0,0.015732323,0.0,0.0,0.0,0.0,0.7096774193548387,-0.014545455,0.032258065,0.19,0.7096774193548387,0.0172727272727272,0.493,0.873,0.7465,0.53,0.69,0.493,0.657,0.873,0.493,0.79,0.961,0.6675,0.4495,0.79,0.4495,0.79,0.749,0.6675,0.4525,0.93
487,2025-01-30,5.0,-4.0,2024/2025,8043.710667,667.68672,247.4954387,26.99423105,185.6376238,61.07804208,16.33424578,02:20:21,28.4491,0 days 00:07:02,0 days 00:27:31,0 days 00:42:39,0 days 00:24:15,0 days 00:00:02,0.0,0.0,-0.044972222,0.0,0.0,0.0,0.0,0.6451612903225806,-0.13,0.064516129,0.095,0.6451612903225806,-0.033,0.4965,0.873,0.7365,0.53,0.6825,0.4965,0.657,0.873,0.4965,0.79,0.961,0.6445,0.4495,0.79,0.4495,0.79,0.749,0.6445,0.7535,0.94
488,2025-01-31,6.0,-3.0,2024/2025,6161.556982,180.5742275,27.64312596,0.0,134.1564688,48.83988212,17.02760139,01:47:38,25.6431,0 days 00:14:46,0 days 00:37:51,0 days 00:25:10,0 days 00:06:08,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965,0.873,0.7365,0.53,0.6825,0.4965,0.657,0.873,0.4965,0.79,0.961,0.6445,0.4495,0.79,0.4495,0.79,0.749,0.6445,0.794,0.96
489,2025-02-01,7.0,-2.0,2024/2025,5830.891897,130.6270054,84.85610634,29.73610233,148.5900084,54.08917669,14.32232373,02:27:58,29.926875,0 days 00:20:43,0 days 00:34:10,0 days 00:28:55,0 days 00:13:24,0 days 00:00:08,0.0,0.0,-0.042539683,0.0,0.0,0.0,0.0,0.6774193548387096,-0.152857143,0.1129032258064516,0.12,0.6774193548387096,-0.058888889,0.4965,0.873,0.7365,0.53,0.6825,0.4965,0.657,0.873,0.4965,0.79,0.972,0.6445,0.39,0.79,0.39,0.79,0.749,0.6445,0.794,0.96
490,2025-02-02,8.0,-1.0,2024/2025,3337.972252,148.7438302,80.85266938,14.52263617,96.68798236,28.29920152,10.95323625,01:09:43,28.35198333,0 days 00:07:13,0 days 00:17:03,0 days 00:16:57,0 days 00:08:06,0 days 00:00:01,0.0,0.0,-0.023346561,0.0,0.0,0.0,0.0,0.6774193548387096,-0.049047619,0.032258065,-0.19,0.6774193548387096,-0.025555556,0.4965,0.873,0.7365,0.53,0.6825,0.4965,0.657,0.873,0.4965,0.79,0.972,0.6445,0.39,0.79,0.39,0.79,0.749,0.6445,0.794,0.96
491,2025-02-03,0.0,0.0,2024/2025,12331.01779,936.242657,513.1866481,211.8921449,263.7749179,110.0898888,43.41148012,01:23:17,31.72444,0 days 00:03:10,0 days 00:13:02,0 days 00:06:46,0 days 00:21:23,0 days 00:02:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965,0.873,0.7365,0.53,0.6825,0.4965,0.657,0.873,0.4965,0.79,0.972,0.6445,0.39,0.79,0.39,0.79,0.749,0.6445,0.794,0.96
492,2025-02-04,1.0,-4.0,2024/2025,4177.547377,115.6452199,141.743862,41.04202964,53.86279447,19.64912622,9.21810304,00:47:56,30.65525,0 days 00:03:24,0 days 00:10:48,0 days 00:14:17,0 days 00:02:42,0 days 00:00:01,0.0,0.0,-0.16292328,0.3548387096774194,-0.223636364,0.0,0.0,0.5483870967741935,-0.287647059,0.096774194,-0.226666667,0.5483870967741935,-0.184117647,0.4965,0.873,0.7365,0.53,0.6825,0.4965,0.6555,0.873,0.4965,0.79,0.96,0.6445,0.39,0.79,0.39,0.79,0.749,0.6445,0.8125,0.96
493,2025-02-05,2.0,-3.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.87,0.735,0.4915,0.68,0.495,0.654,0.87,0.495,0.79,0.9595,0.6445,0.39,0.79,0.39,0.79,0.728,0.6445,0.8125,0.96
494,2025-02-06,3.0,-2.0,2024/2025,7044.924951,315.2880558,51.22683252,20.11930177,134.3510672,38.13363553,12.85967915,01:29:33,29.0292,0 days 00:05:44,0 days 00:21:16,0 days 00:19:53,0 days 00:19:16,0 days 00:00:03,0.6451612903225806,-0.089126984,-0.091135266,0.0,0.0,0.0,0.0,0.5161290322580645,-0.21875,0.080645161,-0.366666667,0.5161290322580645,-0.062291667,0.495,0.87,0.735,0.4915,0.68,0.495,0.654,0.87,0.495,0.79,0.9595,0.6415,0.39,0.79,0.39,0.79,0.728,0.6415,0.8125,0.96
495,2025-02-07,4.0,-1.0,2024/2025,3593.296987,246.6142903,89.75553804,26.91680278,46.28783767,11.52829804,2.460328874,01:13:31,29.0198,0 days 00:07:15,0 days 00:22:36,0 days 00:15:08,0 days 00:02:59,0 days 00:00:02,0.0,0.0,0.0265,0.0,0.0,0.0,0.0,0.4838709677419355,0.0113333333333333,0.032258065,0.19,0.4838709677419355,0.0411111111111111,0.495,0.87,0.735,0.4915,0.68,0.495,0.6525,0.87,0.495,0.79,0.9595,0.6415,0.39,0.79,0.39,0.79,0.728,0.6415,0.8125,0.96
496,2025-02-08,0.0,0.0,2024/2025,8460.113451,484.0533337,172.6230467,52.30826786,139.4802026,62.09972631,23.17217893,01:32:19,31.2335,0 days 00:08:13,0 days 00:22:52,0 days 00:17:43,0 days 00:13:17,0 days 00:00:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.87,0.735,0.4915,0.68,0.495,0.6525,0.87,0.495,0.79,0.9595,0.6415,0.39,0.79,0.39,0.79,0.728,0.6415,0.805,0.96
497,2025-02-09,1.0,-5.0,2024/2025,5973.634928,152.293977,53.66206946,8.313950826,198.5858378,69.53302944,19.995056,01:12:42,27.72953333,0 days 00:01:40,0 days 00:11:22,0 days 00:17:26,0 days 00:25:10,0 days 00:00:24,0.0,0.0,-0.190661376,0.2580645161290322,-0.02375,0.0,0.0,0.6774193548387096,-0.444285714,0.064516129,0.095,0.6774193548387096,-0.293809524,0.495,0.87,0.735,0.4915,0.68,0.495,0.651,0.87,0.495,0.79,0.958,0.6415,0.39,0.79,0.39,0.79,0.728,0.6415,0.805,0.96
498,2025-02-10,2.0,-4.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.87,0.735,0.4915,0.68,0.495,0.651,0.87,0.495,0.79,0.958,0.6415,0.39,0.79,0.39,0.79,0.728,0.6415,0.805,0.96
499,2025-02-11,3.0,-3.0,2024/2025,6504.847584,334.5659626,132.5218014,28.55575446,148.9432924,46.92544586,12.29094596,01:39:26,28.4816,0 days 00:08:14,0 days 00:23:19,0 days 00:20:49,0 days 00:08:07,0 days 00:00:02,0.1290322580645161,-0.2125,-0.077696759,0.0,0.0,0.0,0.0,0.7741935483870968,-0.168333333,0.064516129,0.0,0.7741935483870968,-0.059722222,0.495,0.87,0.735,0.4915,0.68,0.495,0.651,0.87,0.495,0.79,0.958,0.6415,0.397,0.79,0.397,0.79,0.728,0.6415,0.805,0.96
500,2025-02-12,4.0,-2.0,2024/2025,6552.956398,268.7868612,148.5751099,67.46654529,158.2430801,43.5992785,11.80859993,02:10:26,30.57381333,0 days 00:19:18,0 days 00:43:30,0 days 00:31:03,0 days 00:09:45,0 days 00:00:24,0.0,0.0,-0.069965278,0.0,0.0,0.0,0.0,0.7741935483870968,-0.119166667,0.064516129,0.0,0.7741935483870968,-0.08,0.495,0.87,0.735,0.5225,0.68,0.495,0.651,0.87,0.495,0.79,0.958,0.6415,0.397,0.79,0.397,0.79,0.728,0.6415,0.805,0.96
501,2025-02-13,5.0,-1.0,2024/2025,4706.218135,28.01523043,1.694275433,2.960992554,121.1980778,40.56787276,10.60838568,01:34:24,26.9177,0 days 00:17:14,0 days 00:23:12,0 days 00:12:38,0 days 00:05:16,0 days 00:00:10,0.0,0.0,0.030454545,0.0,0.0,0.0,0.0,0.7096774193548387,0.097727273,0.064516129,0.1425,0.7096774193548387,-0.000303,0.495,0.87,0.735,0.5225,0.68,0.495,0.651,0.87,0.495,0.79,0.958,0.6415,0.397,0.79,0.397,0.79,0.728,0.6415,0.805,0.96
502,2025-02-14,0.0,0.0,2024/2025,5771.444638,728.4660692,305.6315126,112.1568968,115.5755191,42.79906857,14.12733279,00:54:21,30.180125,0 days 00:03:10,0 days 00:08:32,0 days 00:21:09,0 days 00:09:55,0 days 00:00:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.87,0.735,0.5225,0.68,0.495,0.651,0.87,0.495,0.79,0.958,0.6415,0.397,0.79,0.397,0.79,0.728,0.6415,0.805,0.96
503,2025-02-15,1.0,-7.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.87,0.735,0.5225,0.68,0.495,0.651,0.87,0.495,0.79,0.958,0.6415,0.397,0.79,0.397,0.79,0.728,0.6415,0.805,0.96
504,2025-02-16,2.0,-6.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.87,0.735,0.5225,0.68,0.495,0.651,0.87,0.495,0.79,0.958,0.6415,0.397,0.79,0.397,0.79,0.728,0.6415,0.805,0.96
505,2025-02-17,3.0,-5.0,2024/2025,7301.824049,752.0049588,72.37859995,2.75284912,109.8208032,35.20307168,6.856709083,01:35:04,27.0818,0 days 00:07:51,0 days 00:16:34,0 days 00:24:48,0 days 00:14:20,0 days 00:00:03,0.0,0.0,0.022119565,0.064516129,0.0,0.4838709677419355,0.1186666666666666,0.6774193548387096,-0.021428571,0.096774194,0.096666667,0.6774193548387096,-0.063968254,0.495,0.87,0.745,0.5225,0.68,0.495,0.651,0.87,0.495,0.787,0.955,0.6385,0.3955,0.787,0.3955,0.787,0.707,0.6385,0.7975,0.9555
506,2025-02-18,4.0,-4.0,2024/2025,3176.364698,0.0,30.96429003,26.78820901,142.0899403,48.72413191,18.80683594,01:38:40,30.9225,0 days 00:26:36,0 days 00:26:13,0 days 00:18:35,0 days 00:14:52,0 days 00:00:29,0.0,0.0,-0.055505051,0.0,0.0,0.0,0.0,0.7096774193548387,-0.096818182,0.064516129,0.095,0.7096774193548387,-0.062727273,0.495,0.87,0.745,0.5225,0.68,0.495,0.651,0.87,0.495,0.787,0.96,0.6385,0.3955,0.787,0.3955,0.787,0.707,0.6385,0.7975,0.9555
507,2025-02-19,5.0,-3.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.87,0.745,0.4915,0.6895,0.495,0.651,0.87,0.495,0.787,0.96,0.6385,0.3955,0.787,0.3955,0.787,0.707,0.6385,0.7975,0.9555
508,2025-02-20,6.0,-2.0,2024/2025,7119.253572,168.1902162,92.83192364,32.65989979,93.40319351,24.84776727,4.80641954,01:30:51,30.0393,0 days 00:11:13,0 days 00:27:53,0 days 00:24:10,0 days 00:10:32,0 days 00:00:01,0.0,0.0,0.005845411,0.0,0.0,0.0,0.0,0.7419354838709677,-0.046956522,0.0161290322580645,-0.39,0.7419354838709677,0.0389855072463768,0.495,0.87,0.745,0.4915,0.68,0.495,0.651,0.87,0.495,0.79,0.96,0.6385,0.3955,0.79,0.3955,0.79,0.707,0.6385,0.7975,0.9555
